property_id,square_feet,bedrooms,bathrooms,age_years,distance_to_city_center,property_type,location_tier,has_garden,has_pool,has_garage,furnished,floor,crime_rate,school_rating,hospital_distance,shopping_distance,price
2800,1680,3,2,14,3.1961531913925816,Villa,Tier 2,0,0,1,1,4,19.625760588296124,6.937770786551957,4.108768786878471,0.2,1416905.36
2801,1610,3,2,4,8.459274156273704,Studio,Tier 2,1,0,0,1,1,28.182789883294433,5.973948586350191,4.756550933882227,3.6026406549348193,314309.09
2802,3115,2,1,0,8.984009475450303,Apartment,Tier 2,0,0,1,0,15,21.133011856524966,8.176143610648069,0.7326855474543352,2.1876265066162635,1139317.7
2803,1709,3,3,36,14.925945057982585,House,Tier 1,0,1,0,0,4,51.26012982360142,8.014562317413334,9.553541879991922,1.4341838561183402,1262676.85
2804,897,3,3,32,9.55321121931368,Villa,Tier 1,0,0,0,1,1,16.683775690588742,6.184351165033216,2.4017100670056086,0.2002483480525913,975888.57
2805,1442,3,2,53,9.00453565411232,Studio,Tier 1,0,1,0,1,4,18.72204398540983,5.432680485662771,0.8265560286265274,0.2,503872.44
2806,434,2,3,18,24.34438887734696,Villa,Tier 1,1,0,0,1,5,40.08500554935498,8.158230778419414,3.67900789965654,4.713128626748011,420779.74
2807,1451,5,2,17,6.017733785150937,Studio,Tier 2,1,0,0,0,5,48.08640192114934,7.7631772039441405,2.7412569977742747,4.048904171930299,338100.21
2808,1000,3,2,12,2.5523524869792973,House,Tier 3,0,0,1,1,5,30.155387365497795,6.004473659000306,5.1383107937405414,1.8801490250352093,299634.95
2809,2049,4,2,2,1.7648492514394165,Penthouse,Tier 3,0,0,1,1,15,39.19815874203864,8.041367961648351,0.9471590882239496,0.2,1609256.54
2810,1170,3,3,3,5.108166184890379,Duplex,Tier 1,1,0,1,0,10,2.9110163108528333,7.959048548102928,0.5,5.031102477046956,1041767.65
2811,1429,3,3,5,12.474119539222334,Apartment,Tier 3,0,0,1,0,4,31.400730233288577,8.844972715402687,3.2357306423088605,3.2858659563803663,345175.65
2812,1118,3,2,33,0.5,Duplex,Tier 3,1,0,1,1,0,41.37058483587898,8.270280504078478,0.8551180643380514,0.23977223581149898,360488.83
2813,2543,3,1,2,1.381745973599351,House,Tier 3,0,1,0,0,5,46.14432835206163,6.49165403722527,0.8506685344994398,0.9711460127441252,858317.12
2814,1307,3,2,38,1.1217642473034797,Villa,Tier 2,1,0,1,1,25,35.65609499635722,5.857210175854167,5.664856378636963,0.2106231797048589,1035150.97
2815,2599,3,3,11,8.80079718932649,Studio,Tier 3,0,0,1,1,2,32.77467732323827,10.0,1.4972277836881107,6.1169115336903825,420095.03
2816,1988,3,4,18,2.78213244342411,House,Tier 1,0,0,0,0,4,41.75057665769681,6.229206232126768,9.16255485435376,2.1021422760606723,1371560.3
2817,1789,2,2,1,1.8183299012376501,House,Tier 3,0,0,1,1,5,20.335128615628424,4.24831234883602,3.6153520786345634,1.4063925262520098,461033.56
2818,1721,3,2,4,8.983789100024296,House,Tier 1,1,0,0,0,4,8.744475394788136,5.187914559902837,4.683497036949683,2.996793783507167,1298008.03
2819,1736,2,3,47,14.325892858900794,Apartment,Tier 2,0,0,1,0,20,21.21597902873071,3.9589851645311533,1.934977060922779,4.10907623733816,653451.84
2820,343,2,3,4,4.036990431982545,House,Tier 2,1,1,1,1,3,7.496163467236497,8.831934102643721,1.2668214428885702,3.1756109443869507,187347.37
2821,1332,5,4,5,8.632349300975891,Apartment,Tier 2,0,0,1,1,3,10.650337690950101,9.732223965581294,0.8656245323783605,5.295435878244172,712927.99
2822,2007,3,3,3,1.0327869880912421,Duplex,Tier 2,0,0,1,0,0,9.904632707628618,7.374786142805281,6.139312090651762,2.707281714071444,1018313.72
2823,1470,3,4,2,27.363112663382548,Apartment,Tier 1,1,0,1,0,15,19.951801628949926,4.594459033326728,5.841894547744934,0.2,1015941.67
2824,656,3,1,3,4.108237178185131,House,Tier 2,0,0,0,0,2,15.735913854929775,8.802561106630824,3.393034680309321,0.4390583855099282,284061.07
2825,1468,5,1,15,50.0,Duplex,Tier 3,0,0,0,0,25,9.578097025225928,7.6986391398339995,7.600481899181448,6.056430561021282,434548.38
2826,2522,3,1,9,38.437923640212446,Duplex,Tier 3,0,0,0,1,1,6.494277241204223,8.846494090226576,8.112412745638458,0.4102905744432708,666071.74
2827,2248,4,3,12,15.087940246089453,Penthouse,Tier 2,1,0,1,1,2,24.171732323808186,7.884997449696696,2.9185916709976745,2.8995497003904624,2263349.37
2828,1462,3,1,1,0.5,Villa,Tier 2,0,0,0,1,3,31.693232943053353,4.922859213322033,5.265636277006264,0.6920228254435188,774674.72
2829,2070,5,2,24,7.841116415391435,Apartment,Tier 1,0,0,1,0,4,47.22786747922261,7.992194077701574,12.158049302446026,9.691873890489862,1264187.81
2830,1280,4,2,22,0.9084024733820788,House,Tier 2,0,0,0,0,3,50.01499436464113,4.667499489286836,0.5,0.7660790330081941,540178.45
2831,477,4,2,0,22.551103265478115,Apartment,Tier 2,0,0,1,0,2,46.483816974072425,5.842349928185293,0.5,1.3476027327260134,157022.69
2832,945,2,4,7,15.589171164217664,Studio,Tier 2,0,0,0,0,3,4.3559748774435185,8.549653110185414,3.2062055022991265,4.458070571402782,190199.5
2833,2437,2,2,1,35.87781568011132,House,Tier 3,1,0,0,1,20,13.472789388384848,8.47584821846904,2.015386752251372,3.219923727190829,820572.82
2834,1335,2,2,23,9.374708379907977,Villa,Tier 2,0,0,0,0,20,15.671371786626093,5.584202097921194,0.5,1.164141013085886,935101.69
2835,1353,2,3,20,7.385061275108309,House,Tier 1,1,0,1,0,2,31.51862899861558,5.290434040224762,0.8112343070680933,3.591740872092522,1039701.6
2836,1320,4,1,34,7.318336568075047,House,Tier 2,0,0,0,0,5,12.769635967119294,7.039615650278924,1.488653907425579,11.724888297609528,541114.05
2837,2642,1,3,4,4.8849086915284605,Villa,Tier 1,1,0,1,0,5,76.65238839854021,10.0,0.5234486486993852,0.4698409240585232,2950804.33
2838,2475,1,3,9,6.324097504791027,Studio,Tier 3,1,0,0,0,4,6.101297881635135,7.841286278028809,1.9215493878379806,0.8250351828622976,296467.78
2839,2831,2,4,3,10.089889294981091,Apartment,Tier 1,0,0,1,0,1,25.975779219716195,10.0,0.7124278128553261,1.7883332926158144,1442248.26
2840,1404,2,4,6,27.02280988403728,House,Tier 2,0,0,1,0,3,14.908881018497125,6.753164302359711,4.90006754118898,1.1281843555238025,654772.94
2841,1677,2,2,11,9.060541505490951,Apartment,Tier 3,1,1,1,0,5,31.12383692424281,8.32492547016193,5.963905560822168,1.14317585744554,448488.64
2842,590,4,3,0,19.457217630226467,Apartment,Tier 2,0,0,0,0,1,24.041009334385148,6.526068543720772,7.469175464516686,1.681292937714188,267502.33
2843,2386,3,1,18,19.861691553305956,Villa,Tier 1,0,0,1,0,2,51.571522272872286,5.799822796906452,10.192111449137169,4.67738649204868,1933078.0
2844,799,1,2,11,7.315402021088262,Apartment,Tier 2,1,0,0,1,1,15.208689727406806,5.572686885159068,0.5,1.3247325312008462,252887.58
2845,1630,3,1,26,4.268976144271831,Apartment,Tier 1,0,0,0,0,15,6.357628530690031,7.530286388392879,0.9703465208116034,0.8902958555104463,1132031.26
2846,841,3,2,4,10.204682623462961,Studio,Tier 2,0,0,0,1,15,24.925959060218982,8.942177006368631,8.427765795955484,2.401097608293623,173957.34
2847,1146,2,4,35,5.903692122553659,House,Tier 3,1,1,0,0,1,15.566469266636968,6.51004758479024,0.5,6.159501647069985,345871.18
2848,997,3,2,99,0.8494899678239577,Apartment,Tier 2,0,0,1,0,5,15.755605626157257,9.13202476092876,5.474714450001326,3.6065279968343926,280105.15
2849,1135,4,3,37,4.745083208429121,Apartment,Tier 2,0,0,1,0,2,57.64923849839252,9.746179719435958,0.9968713524902464,1.2471317315110373,396186.07
2850,1176,4,2,22,50.0,Apartment,Tier 3,0,0,0,0,5,6.410893437477172,8.301524501583572,3.5304259003786216,10.74429984429338,231909.68
2851,1171,4,2,25,0.5,House,Tier 2,0,0,0,0,3,25.83225134641908,7.49022521739017,16.391286890044125,3.521425205961266,498754.64
2852,2000,1,4,12,11.929237766042712,Villa,Tier 3,1,0,0,0,3,32.85042761952892,5.9943559757982605,5.230550338365701,0.44642774858248835,632267.51
2853,837,5,2,3,18.400386059431185,Villa,Tier 1,1,0,0,0,15,42.76700886563494,8.954244843451754,2.2960801806271154,3.5582182894884222,1154577.79
2854,1632,4,3,16,10.461884584818776,Apartment,Tier 3,0,1,0,1,4,12.171818431171912,5.288683799578905,5.839876209381028,7.0871871991485005,455467.75
2855,2230,5,2,18,8.43384732715418,Villa,Tier 3,1,0,0,0,1,30.052606048825147,7.910904379845047,0.5,1.9216222722787566,1153189.79
2856,1192,1,1,63,12.294766705710078,House,Tier 3,0,0,1,0,1,12.107135128347272,5.066373143049287,15.028773350874626,3.9217016985855087,246813.87
2857,1069,5,2,11,5.609664899972861,House,Tier 1,1,0,1,1,20,31.33631799799525,5.4138995177577645,2.111373322137013,0.49034291842313293,1083528.49
2858,1361,4,3,4,0.9580821484295303,Studio,Tier 2,0,1,0,0,1,30.081493593420884,6.907946904033317,19.589277393462318,0.3516053283844105,321697.55
2859,2207,4,1,17,32.80000295271706,House,Tier 1,0,0,1,0,5,31.854250514281578,8.055977570534262,5.641455873343353,2.966751932583331,1553904.18
2860,1616,1,1,58,5.661635251287228,Apartment,Tier 3,0,0,0,0,3,70.74760926952713,8.507217016468406,1.693830562483107,1.5341577796885688,287149.78
2861,1181,4,2,2,10.94787324682593,Studio,Tier 2,0,0,1,0,1,62.64687816397745,7.00604816530809,4.776026967428438,1.8450364955484486,231687.89
2862,1790,5,3,5,7.578146420404618,Apartment,Tier 3,0,0,0,0,10,28.869453472305935,6.373695755478268,2.3921913722223396,1.1019874284263518,570424.71
2863,838,3,3,11,0.5622445573792003,Apartment,Tier 2,0,0,1,1,15,24.69105785905853,5.814868278737578,5.1472594019633675,1.8242844512131375,441048.35
2864,1908,3,3,2,30.522306909638512,Penthouse,Tier 1,1,0,0,1,1,26.006607538185666,8.050027809840286,7.818993497274944,0.3128778380165464,2692050.58
2865,1745,5,2,0,15.728033583666146,Villa,Tier 2,1,0,1,0,0,32.45635571746106,7.992150258117257,3.181905723307585,0.34281500964352246,1272875.67
2866,1315,3,4,6,1.6145819165488953,Studio,Tier 2,1,1,0,0,10,32.84922332240154,7.2662691993647535,1.255897050373966,1.761854990628695,372036.51
2867,996,3,3,30,39.98064468659877,Apartment,Tier 3,0,0,0,0,3,28.83701136585188,7.452495798950688,19.937268001867704,1.810571501889263,191795.29
2868,967,3,3,0,13.352263063493684,House,Tier 2,0,0,1,0,5,13.233207773756533,9.4024510037798,2.6606457667598233,6.153527637639951,472187.12
2869,1820,5,3,8,6.392683673225652,Apartment,Tier 3,0,0,1,1,3,21.877753243674995,8.524969819056757,0.9702779060086593,1.2030990813747948,633755.86
2870,2237,1,3,21,9.45127690348511,House,Tier 2,0,0,0,0,3,21.450854030796943,4.877083291291852,6.720262792838141,3.3890099454887204,673980.66
2871,1117,3,2,45,1.1287387260633055,Apartment,Tier 3,0,0,0,0,2,60.039991066038866,8.331354749334297,5.325105567758324,1.0834056507065986,207344.35
2872,1775,3,4,63,8.21916239724501,Villa,Tier 3,0,0,0,0,4,42.556862422626644,9.071911577418184,8.4803325012998,1.1039653933358802,688828.51
2873,300,4,4,8,0.7651509836181352,Apartment,Tier 2,0,0,0,1,1,10.475414067012977,5.770594498925856,0.5,3.7017078724280954,121161.49
2874,1149,3,1,45,7.87139794398109,Apartment,Tier 1,1,1,0,0,5,3.306786867976894,8.422465270939984,2.1333006146678954,2.4767855712582447,655716.97
2875,1481,5,1,0,8.04516130232496,House,Tier 2,1,1,0,1,3,32.60526390253006,10.0,1.8882519472932,1.4000741952373192,896207.25
2876,954,5,4,20,20.74961871686792,Duplex,Tier 1,0,0,1,1,10,18.41201757211242,7.723571016034288,12.874450539843343,1.980937450736563,744025.96
2877,938,1,2,15,12.911932950775753,Studio,Tier 3,1,0,1,0,20,5.761112935017652,6.646446445291947,2.151363446695797,5.581984803819287,131643.41
2878,1099,3,4,4,2.870854400924296,Duplex,Tier 3,0,0,1,0,15,28.01993129936663,6.848822148838896,3.745741742199908,4.1101116480813555,413033.4
2879,1675,1,2,10,21.930685054706412,House,Tier 3,0,0,1,0,4,10.259282106774343,7.1967652038905525,0.5,8.183790664245294,444065.53
2880,1387,2,1,2,8.515397290499301,Apartment,Tier 3,0,0,1,0,2,16.681477355550843,4.634231007999677,8.25513172452556,6.2835887619291855,260012.44
2881,300,3,1,30,9.323679773939418,House,Tier 2,1,0,0,1,2,59.23831182396856,4.564851933316419,0.6050717579348012,3.321819053905642,88111.68
2882,300,5,2,6,1.8510306466943676,Villa,Tier 1,0,0,1,1,4,61.2520693858837,7.4056907707688975,10.699460565635835,0.6323271326679165,401964.0
2883,1135,4,2,14,19.50335096494796,Apartment,Tier 3,0,0,1,0,5,32.06218181913267,6.926863389802901,6.642189578090701,1.3479738536744763,245120.97
2884,1774,2,2,2,26.731433226767404,Apartment,Tier 2,0,0,0,0,1,9.571314471100662,7.9945540065087695,4.0640475036422465,2.426506477313739,565500.86
2885,300,1,3,3,14.916133198408101,Apartment,Tier 3,0,0,1,1,25,46.157985938555534,6.576275274127418,6.91322709971738,0.2,77208.0
2886,1200,3,5,72,28.26030894676112,House,Tier 3,0,0,0,1,1,4.512579273442087,7.123855825162931,7.87253212569282,3.430198986945246,350225.46
2887,1184,3,2,20,3.5996593061735673,Apartment,Tier 2,1,0,1,1,4,58.3049939630891,8.42588683320819,6.9664145259484656,11.74285996277852,390475.07
2888,2333,2,2,49,19.741390399167354,Apartment,Tier 1,0,0,0,0,3,9.153100971659782,3.5860734361019952,5.407255045445649,5.272535325909391,914373.57
2889,1268,4,2,5,6.711765968700853,House,Tier 3,1,0,1,0,4,14.145938018003049,5.625444634992201,10.630149207422745,3.493099963570449,444590.8
2890,1729,5,2,2,1.790276312603606,House,Tier 2,0,1,1,0,3,64.39419953953467,6.214714386684176,2.7497616390869997,3.3986068303957424,885999.9
2891,1584,3,2,10,11.050346651483963,House,Tier 3,0,0,1,0,0,20.196569881700594,6.762058749461325,4.175477948810846,6.820070025697494,382820.13
2892,300,4,1,10,11.523937413427367,Penthouse,Tier 2,1,1,1,1,25,14.92386453460472,4.8741470335145625,17.43054452142328,1.1145999612600588,381955.69
2893,1960,3,1,2,3.381679928628226,Apartment,Tier 2,0,0,1,0,25,42.279924380355496,5.637130046521181,2.3280398481721605,1.7753141553928842,680911.84
2894,1629,4,1,19,0.5,Studio,Tier 1,0,1,0,1,3,22.59717219421475,8.048878603407188,6.949845257215984,3.2397235425496183,593147.12
2895,1804,3,1,6,2.2295264339524037,Apartment,Tier 3,0,0,1,1,1,43.9998394839908,7.697433572117881,2.4863011277581437,2.5506728303640855,405867.4
2896,3855,2,3,3,5.104549386013709,House,Tier 2,1,0,0,0,1,40.71542640826159,2.8110872585015976,3.1760062180660507,5.575718241583223,1589228.03
2897,300,5,2,6,1.833976288236898,Villa,Tier 2,1,0,1,1,0,43.56692504309919,6.662174443062647,2.0446058024176006,1.3684029758607013,264303.67
2898,2534,3,4,12,2.157086937906523,Duplex,Tier 2,0,0,1,0,4,34.36639588040135,6.786614329339087,0.8307228549419031,1.6150053721541355,1272741.64
2899,1327,4,4,19,4.965787021401514,Villa,Tier 2,0,0,0,0,3,17.193638023325466,5.630350144532176,17.91417904549321,0.8600003597641617,871928.76
2900,1672,3,5,9,32.645694139784524,Apartment,Tier 2,1,0,0,1,3,3.351247325503098,6.786967573055712,2.964750744960506,3.053128185107239,605717.41
2901,1472,1,4,11,14.449558516226741,House,Tier 2,0,1,0,1,3,36.72026773801651,7.588941126982233,1.637990261329346,1.4843880241703638,698234.18
2902,1245,2,2,2,3.8529255104820863,House,Tier 2,0,0,1,1,15,20.971838653886294,8.07255240194386,5.196293582454881,2.3862304832629198,515140.82
2903,1158,3,2,36,30.283395373585567,House,Tier 2,1,0,0,1,0,41.8809251660941,7.151847258063509,0.5878969752422978,0.2,390057.43
2904,1697,3,2,39,10.37461101301014,Apartment,Tier 2,1,0,0,1,3,19.264716627848237,7.9702775065106675,3.9198119522908277,3.656116664117781,495868.2
2905,589,2,3,17,6.077948608853908,House,Tier 1,0,0,0,0,5,13.109923123259787,7.01637027575633,4.267954614455233,2.2816992782809216,424771.07
2906,1950,3,4,0,6.3167623265876225,Apartment,Tier 2,1,0,0,1,25,12.340309257739776,3.5728475927965335,1.0904978466499553,4.0670600592626185,1155021.18
2907,1250,3,4,11,5.288953487252703,Penthouse,Tier 2,0,0,0,0,5,14.56603212381333,6.799275961378832,16.046392151133546,0.8631345808368296,1203353.57
2908,821,4,2,14,2.6525811592924087,Villa,Tier 2,1,0,0,0,3,75.32834760577734,5.156572008422077,4.515374228659953,5.80300473242735,545559.17
2909,1229,3,3,78,4.887905102796265,Apartment,Tier 3,0,1,1,1,5,10.182992423633912,7.170161265115344,1.2591116164299885,6.138408676326964,278238.09
2910,2254,5,1,83,7.50556792156946,Studio,Tier 1,0,0,1,1,25,61.38921782228931,6.670001238959808,8.961991859048538,1.723815316427982,705265.77
2911,1178,3,1,29,7.5083424153787535,Villa,Tier 3,0,0,1,0,15,48.49214639491743,6.655859086460226,1.8338984390516426,0.30031349378553857,443551.48
2912,1715,3,3,0,14.343797629852023,House,Tier 1,0,0,1,0,0,32.72941045459814,5.743281517087771,6.544988708542423,2.1228861955598175,1139651.07
2913,1061,2,2,45,4.444105163267971,Apartment,Tier 3,0,0,0,1,4,6.786630857528224,6.401705552151868,4.9493428629712435,3.124044147902319,209041.35
2914,1954,2,5,14,12.615949585142994,Villa,Tier 3,1,0,1,0,10,15.83400002036278,7.460492816901481,0.8698800699805422,2.7447408177127,1039580.49
2915,1911,1,1,24,8.629676160443518,House,Tier 2,0,0,0,1,5,44.03046409921621,5.629874702838426,0.5,6.838595040528449,700446.32
2916,2609,3,4,7,32.66109070493951,Duplex,Tier 3,1,0,0,1,3,16.08522225925374,6.068157762230783,4.676244380586451,7.51187652212205,887972.28
2917,1394,2,2,5,4.865964128938115,Apartment,Tier 2,0,0,0,1,2,28.776890501303736,4.371095703569804,5.517651596628666,2.919698352261407,414966.78
2918,1901,2,3,9,23.148243304303794,Apartment,Tier 1,1,0,1,0,4,1.4524211248034051,7.418701308266028,0.7023943710467694,3.083858847385547,1344117.1
2919,1558,4,3,2,17.18374521912849,Duplex,Tier 2,0,1,0,0,3,42.29836729392567,5.085803104920284,0.948037176399963,0.4171661715256012,977260.25
2920,2277,2,4,6,10.151841062805197,Duplex,Tier 2,0,0,1,0,2,44.468247185598145,7.041765507881227,0.5,1.4993492049656143,1056228.89
2921,1068,2,2,29,10.628045085529962,Apartment,Tier 2,0,0,1,1,10,8.095910100783737,8.059508948032116,0.7222313045761706,1.202001123137249,411373.39
2922,1947,2,4,0,0.8844870174403947,Penthouse,Tier 2,0,0,1,0,2,13.13861838425974,8.906937489187333,4.434593298523828,1.2731483585349603,1706757.19
2923,1383,4,2,2,30.002345052748694,Apartment,Tier 2,0,0,0,1,4,36.934570582321264,6.517783763402635,1.1196926777808982,3.8990928831293346,459946.75
2924,1461,2,1,2,1.1309710323943347,Penthouse,Tier 3,0,0,1,1,15,29.341872785704524,7.9370788913799,1.7030341727266296,2.0082614634008165,925817.8
2925,1555,3,2,7,8.283561137400227,Studio,Tier 2,1,0,1,0,4,27.006315002052883,6.988903987160058,4.051223651961812,2.094830311594805,275971.58
2926,1651,3,3,87,4.005832444930083,Apartment,Tier 1,1,0,0,1,3,36.28225355723965,4.191394672589847,2.6734091264862214,0.8539444296017236,824256.05
2927,1430,3,2,2,5.618592646556422,Apartment,Tier 2,1,1,0,0,0,13.721562048218974,4.770513997506525,9.328869854881741,0.5487107774760279,532423.97
2928,1628,3,3,2,9.420779085506384,Apartment,Tier 2,0,0,0,0,5,17.9588092832105,8.270909266974433,4.232204678488686,1.57966781126074,560078.36
2929,2446,4,3,36,23.952638946181473,Apartment,Tier 1,1,0,0,0,25,10.929356554542931,8.736283665521457,0.7081933347226076,0.2,1612684.31
2930,2091,1,2,32,6.116909313099127,Apartment,Tier 1,0,0,1,0,10,21.201810860881945,3.8215657716789835,2.4251405464500335,0.5213225522947365,926772.97
2931,2021,2,4,0,44.00561778572219,Studio,Tier 2,0,0,1,1,4,33.22373452443829,7.500593867038837,1.4971775132101797,5.12029707274206,338168.2
2932,1226,2,1,20,8.984804442228665,Apartment,Tier 2,0,0,0,1,3,18.611237250056668,7.403474943862964,1.4986677513557103,1.7256187117338477,365880.07
2933,966,2,4,15,1.7501306020761391,House,Tier 3,0,0,1,0,1,24.49400400298371,5.79618146342777,1.481717123341181,11.23570291596683,224300.85
2934,2073,2,2,21,2.1073250648180353,Studio,Tier 1,0,0,1,1,5,11.41903977270434,5.811722462067326,2.7096761446238746,0.2,712106.15
2935,2025,2,2,10,12.591720876544654,House,Tier 1,0,0,1,1,1,10.787091344096668,5.415301176351358,0.7081940442061669,7.598878915010863,1436424.84
2936,2383,3,2,71,0.5171211286227223,House,Tier 2,0,1,0,0,15,29.710853409127903,4.118326613916115,1.4543815755398648,3.17045899218265,781131.38
2937,1137,3,2,0,6.545835605955518,Apartment,Tier 3,1,0,0,1,2,33.57221088815445,5.4191148237206,6.044365651020401,2.9275403450676944,220984.99
2938,1362,3,2,4,1.6042595635787524,Villa,Tier 3,1,0,0,0,2,37.88576306924227,8.044507282104824,8.785089294527001,5.504799094957178,699206.52
2939,516,4,2,7,5.6778164957809265,Apartment,Tier 2,0,0,1,1,1,23.574406226938688,6.4741673524998555,0.5,2.9568199605901277,195774.81
2940,1264,2,2,8,13.859641039476728,Studio,Tier 1,0,0,1,1,3,29.057092124966893,8.100885804674013,0.5,0.2,445296.14
2941,2097,2,2,38,6.1399027107399675,Apartment,Tier 2,1,0,0,0,5,41.55699783745371,3.998093855569583,9.656736977052997,7.071687248453941,559625.13
2942,1220,3,2,12,1.7847031313940784,Villa,Tier 2,0,0,0,0,2,6.514754862216043,7.659433417659935,1.208155126277543,6.194724403366737,825291.79
2943,1884,1,3,0,2.902525337341017,Villa,Tier 3,1,0,1,1,5,42.434109286698344,8.166294992779159,1.8711119572376766,2.2015323024518443,999969.79
2944,1385,1,3,7,4.581376510937833,Villa,Tier 2,1,0,0,1,4,15.537142832596182,3.0800561813118854,2.0555640142680143,0.4038552293728294,910290.9
2945,1694,3,4,8,0.7209895840548696,Apartment,Tier 2,0,0,0,0,2,28.02302103981701,6.209627690232528,10.044965434731154,5.168987907787889,610045.57
2946,811,5,3,50,8.778819734619308,Apartment,Tier 1,0,0,0,0,2,38.48525160397019,7.515886816474982,0.8882076313156972,2.2635865177725023,475399.75
2947,1551,4,3,13,9.353048378939931,Studio,Tier 3,1,0,0,0,15,20.562366671530523,8.95456958053233,8.370929712406124,1.1846423925663419,250939.1
2948,300,1,3,15,0.6416731231882932,Apartment,Tier 2,1,0,0,0,0,34.35271352596418,4.931547100160387,3.1526602878182075,15.0,86340.61
2949,1387,4,2,18,5.146852645629741,Apartment,Tier 3,0,0,0,0,5,30.66245306404185,9.080851474518905,7.643150217675146,0.5392300133038573,396394.25
2950,521,4,3,22,5.344366547380986,Villa,Tier 2,0,0,1,0,3,26.197156155508583,7.657975982351587,5.824603936226753,0.5394942105382307,430706.48
2951,2223,3,1,15,4.061947270442393,Studio,Tier 3,1,0,1,0,5,44.398962791698956,5.4958790119477525,6.585708318066365,2.7466142573133596,229420.21
2952,1966,4,4,4,8.158567474122616,House,Tier 1,0,0,0,0,3,4.31954254145132,8.489133682625015,0.6043264215700243,0.9317477458740341,1867322.6
2953,1780,3,3,31,4.245829297292548,Villa,Tier 2,1,1,0,1,0,29.72566666481636,10.0,1.8464701421604734,1.5935134274726783,1585858.35
2954,2412,2,2,19,5.385553628674005,Villa,Tier 3,1,0,0,0,25,41.08995413330311,6.496818700896973,1.2884248566069818,0.8254396865289735,1197373.49
2955,930,3,3,20,15.971316828592624,Apartment,Tier 3,1,0,0,0,0,44.95010580001219,6.372976800993631,0.672925878738303,4.578342129399829,215969.24
2956,2548,3,1,85,1.7686768275546112,Villa,Tier 2,0,0,1,0,1,17.569697002684283,5.571964367892555,5.097632475808353,0.9632822848951972,1310891.73
2957,2059,3,2,24,9.652569867181198,Studio,Tier 3,1,1,0,1,3,26.48551760111857,9.75745611006424,5.939376144204649,5.539474720975507,286411.18
2958,1358,3,1,26,7.043990494619194,Duplex,Tier 3,0,0,0,0,20,23.655778032682196,5.905723835156617,0.7627304182819429,3.9946511060508216,382623.57
2959,2181,5,3,45,3.6394651423984516,Apartment,Tier 2,0,0,1,0,2,29.31679623348241,5.5467040650759465,7.316059376956367,1.0605215217134514,708636.99
2960,836,5,3,2,13.00243852748196,Villa,Tier 3,0,0,1,1,4,74.1488277906618,6.063806251192913,1.6901534909542606,4.813760151655108,364597.64
2961,1005,4,3,10,8.011519882587303,House,Tier 2,0,0,0,1,3,46.73390156113835,6.081468343261262,2.364411023701495,1.1515312693047135,523216.19
2962,1134,4,1,13,6.488653100838951,Apartment,Tier 3,1,0,0,1,2,29.387419591012716,6.1324213005542445,24.994479054458687,1.5656887961570713,240954.77
2963,1182,5,2,5,11.016247659384097,Villa,Tier 2,1,0,1,0,5,17.502708297718115,5.816725489626082,1.0658754734466416,0.24453145479725402,1185147.26
2964,866,1,3,27,16.20955526139522,Apartment,Tier 2,0,0,0,0,3,29.730576967010723,5.926026766253252,0.6285006124462287,2.523209727639748,213406.43
2965,2233,2,2,21,35.99726007558791,House,Tier 3,0,0,0,0,4,51.67180471627583,7.2148775927245765,1.5633537921676464,5.083290639973759,414861.95
2966,1344,3,3,19,9.924980517457419,Apartment,Tier 2,0,0,1,0,1,21.212392163601315,9.024605235434123,13.426939940186992,2.9264341186074803,497084.78
2967,1711,4,1,87,20.749714307323707,House,Tier 1,0,0,0,0,20,10.034345813223126,5.512056349960195,0.6394509500173253,2.406929980124928,918447.85
2968,1157,3,2,4,0.5,House,Tier 3,1,0,1,0,1,40.349443875037814,5.0457885934285756,4.784833966717803,6.846348015256883,350430.46
2969,407,4,2,19,7.5552418394298835,House,Tier 3,0,0,1,0,5,48.86268892201715,7.489478945497972,7.87717953659036,1.7464737461126445,112846.92
2970,1662,2,3,12,2.4162267950384693,Villa,Tier 2,1,0,0,1,15,26.06172283576293,7.799429384520488,12.77903518371941,15.0,1121952.94
2971,352,2,1,5,0.9892842054112674,Apartment,Tier 1,1,0,1,1,0,34.79561754862857,9.31141877983937,3.2507403836887274,1.8526112836143334,201665.27
2972,1458,4,2,2,7.592250556324438,Villa,Tier 3,0,0,1,0,0,54.66295555861899,9.113231228485393,3.0595893177098574,3.092468001519207,632196.38
2973,679,2,2,33,13.736802788250076,Studio,Tier 1,0,0,0,1,2,26.392462984097442,4.622235789774516,8.789929854913527,0.2,189612.94
2974,2692,3,2,13,5.314919121164785,Apartment,Tier 2,0,1,0,1,10,22.0372763640792,4.00355271833036,1.0897761577068052,3.5970659248426538,1073968.85
2975,2046,2,2,26,11.089882816161722,House,Tier 1,0,0,1,0,5,28.456108649854528,7.8481810402857315,3.1009516978137066,1.1545957115189567,1353883.73
2976,1563,2,2,11,6.727942220589621,Villa,Tier 2,0,0,1,0,10,31.721697896428193,7.807850116765607,5.076862748644061,0.410001158098527,1088976.74
2977,2258,4,3,3,5.746281774996693,Villa,Tier 1,0,0,0,0,2,50.05858911453901,9.222766043448841,6.021417434937843,0.48102143208920056,2877592.98
2978,992,3,2,6,3.4285183969376214,House,Tier 3,1,0,0,1,25,11.168528830296466,7.588872519198359,0.5930501857324939,2.129612699224646,459501.29
